transactionID,reference,amount,description
TXN-129592,REF-129592,200,System Record (Clean Data)
TXN-129593,REF-129593,5000,System Record (Clean Data)
TXN-129594,REF-129594,1000,System Record (Clean Data)
TXN-129595,REF-129595,10000,System Record (Clean Data)
TXN-129596,REF-129596,2500,System Record (Clean Data)
TXN-129597,REF-129597,200,System Record (Clean Data)
TXN-129598,REF-129598,10000,System Record (Clean Data)
TXN-129599,REF-129599,1000,System Record (Clean Data)
TXN-129600,REF-129600,1000,System Record (Clean Data)
TXN-129601,REF-129601,500,System Record (Clean Data)
TXN-129602,REF-129602,100,System Record (Clean Data)
TXN-129603,REF-129603,200,System Record (Clean Data)
TXN-129604,REF-129604,100,System Record (Clean Data)
TXN-129605,REF-129605,2500,System Record (Clean Data)
TXN-129606,REF-129606,200,System Record (Clean Data)
TXN-129607,REF-129607,100,System Record (Clean Data)
TXN-129608,REF-129608,2500,System Record (Clean Data)
TXN-129609,REF-129609,200,System Record (Clean Data)
TXN-129610,REF-129610,5000,System Record (Clean Data)
TXN-129611,REF-129611,500,System Record (Clean Data)
TXN-129612,REF-129612,200,System Record (Clean Data)
TXN-129613,REF-129613,10000,System Record (Clean Data)
TXN-129614,REF-129614,10000,System Record (Clean Data)
TXN-129615,REF-129615,5000,System Record (Clean Data)
TXN-129616,REF-129616,1000,System Record (Clean Data)
TXN-129617,REF-129617,200,System Record (Clean Data)
TXN-129618,REF-129618,10000,System Record (Clean Data)
TXN-129619,REF-129619,5000,System Record (Clean Data)
TXN-129620,REF-129620,5000,System Record (Clean Data)
TXN-129621,REF-129621,100,System Record (Clean Data)
TXN-129622,REF-129622,500,System Record (Clean Data)
TXN-129623,REF-129623,500,System Record (Clean Data)
TXN-129624,REF-129624,10000,System Record (Clean Data)
TXN-129625,REF-129625,200,System Record (Clean Data)
TXN-129626,REF-129626,2500,System Record (Clean Data)
TXN-129627,REF-129627,10000,System Record (Clean Data)
TXN-129628,REF-129628,5000,System Record (Clean Data)
TXN-129629,REF-129629,500,System Record (Clean Data)
TXN-129630,REF-129630,100,System Record (Clean Data)
TXN-129631,REF-129631,2500,System Record (Clean Data)
TXN-129632,REF-129632,2500,System Record (Clean Data)
TXN-129633,REF-129633,5000,System Record (Clean Data)
TXN-129634,REF-129634,5000,System Record (Clean Data)
TXN-129635,REF-129635,2500,System Record (Clean Data)
TXN-129636,REF-129636,1000,System Record (Clean Data)
TXN-129637,REF-129637,500,System Record (Clean Data)
TXN-129638,REF-129638,500,System Record (Clean Data)
TXN-129639,REF-129639,100,System Record (Clean Data)
TXN-129640,REF-129640,5000,System Record (Clean Data)
TXN-129641,REF-129641,1000,System Record (Clean Data)
TXN-129642,REF-129642,500,System Record (Clean Data)
TXN-129643,REF-129643,5000,System Record (Clean Data)
TXN-129644,REF-129644,5000,System Record (Clean Data)
TXN-129645,REF-129645,1000,System Record (Clean Data)
TXN-129646,REF-129646,500,System Record (Clean Data)
TXN-129647,REF-129647,2500,System Record (Clean Data)
TXN-129648,REF-129648,10000,System Record (Clean Data)
TXN-129649,REF-129649,10000,System Record (Clean Data)
TXN-129650,REF-129650,5000,System Record (Clean Data)
TXN-129651,REF-129651,100,System Record (Clean Data)
TXN-129652,REF-129652,1000,System Record (Clean Data)
TXN-129653,REF-129653,100,System Record (Clean Data)
TXN-129654,REF-129654,2500,System Record (Clean Data)
TXN-129655,REF-129655,10000,System Record (Clean Data)
TXN-129656,REF-129656,10000,System Record (Clean Data)
TXN-129657,REF-129657,1000,System Record (Clean Data)
TXN-129658,REF-129658,10000,System Record (Clean Data)
TXN-129659,REF-129659,10000,System Record (Clean Data)
TXN-129660,REF-129660,100,System Record (Clean Data)
TXN-129661,REF-129661,500,System Record (Clean Data)
TXN-129662,REF-129662,200,System Record (Clean Data)
TXN-129663,REF-129663,200,System Record (Clean Data)
TXN-129664,REF-129664,200,System Record (Clean Data)
TXN-129665,REF-129665,200,System Record (Clean Data)
TXN-129666,REF-129666,200,System Record (Clean Data)
TXN-129667,REF-129667,10000,System Record (Clean Data)
TXN-129668,REF-129668,5000,System Record (Clean Data)
TXN-129669,REF-129669,1000,System Record (Clean Data)
TXN-129670,REF-129670,5000,System Record (Clean Data)
TXN-129671,REF-129671,500,System Record (Clean Data)
TXN-129672,REF-129672,100,System Record (Clean Data)
TXN-129673,REF-129673,200,System Record (Clean Data)
TXN-129674,REF-129674,500,System Record (Clean Data)
TXN-129675,REF-129675,5000,System Record (Clean Data)
TXN-129676,REF-129676,10000,System Record (Clean Data)
TXN-129677,REF-129677,2500,System Record (Clean Data)
TXN-129678,REF-129678,500,System Record (Clean Data)
TXN-129679,REF-129679,1000,System Record (Clean Data)
TXN-129680,REF-129680,2500,System Record (Clean Data)
TXN-129681,REF-129681,200,System Record (Clean Data)
TXN-129682,REF-129682,5000,System Record (Clean Data)
TXN-129683,REF-129683,1000,System Record (Clean Data)
TXN-129684,REF-129684,500,System Record (Clean Data)
TXN-129685,REF-129685,200,System Record (Clean Data)
TXN-129686,REF-129686,200,System Record (Clean Data)
TXN-129687,REF-129687,2500,System Record (Clean Data)
TXN-129688,REF-129688,1000,System Record (Clean Data)
TXN-129689,REF-129689,5000,System Record (Clean Data)
TXN-129690,REF-129690,1000,System Record (Clean Data)
TXN-129691,REF-129691,500,System Record (Clean Data)
TXN-129692,REF-129692,100,System Record (Clean Data)
TXN-129693,REF-129693,2500,System Record (Clean Data)
TXN-129694,REF-129694,10000,System Record (Clean Data)
TXN-129695,REF-129695,2500,System Record (Clean Data)
TXN-129696,REF-129696,2500,System Record (Clean Data)
TXN-129697,REF-129697,5000,System Record (Clean Data)
TXN-129698,REF-129698,100,System Record (Clean Data)
TXN-129699,REF-129699,1000,System Record (Clean Data)
TXN-129700,REF-129700,5000,System Record (Clean Data)
TXN-129701,REF-129701,1000,System Record (Clean Data)
TXN-129702,REF-129702,100,System Record (Clean Data)
TXN-129703,REF-129703,5000,System Record (Clean Data)
TXN-129704,REF-129704,500,System Record (Clean Data)
TXN-129705,REF-129705,10000,System Record (Clean Data)
TXN-129706,REF-129706,2500,System Record (Clean Data)
TXN-129707,REF-129707,10000,System Record (Clean Data)
TXN-129708,REF-129708,1000,System Record (Clean Data)
TXN-129709,REF-129709,2500,System Record (Clean Data)
TXN-129710,REF-129710,1000,System Record (Clean Data)
TXN-129711,REF-129711,500,System Record (Clean Data)
TXN-129712,REF-129712,2500,System Record (Clean Data)
TXN-129713,REF-129713,10000,System Record (Clean Data)
TXN-129714,REF-129714,200,System Record (Clean Data)
TXN-129715,REF-129715,5000,System Record (Clean Data)
TXN-129716,REF-129716,500,System Record (Clean Data)
TXN-129717,REF-129717,5000,System Record (Clean Data)
TXN-129718,REF-129718,500,System Record (Clean Data)
TXN-129719,REF-129719,10000,System Record (Clean Data)
TXN-129720,REF-129720,500,System Record (Clean Data)
TXN-129721,REF-129721,1000,System Record (Clean Data)
TXN-129722,REF-129722,100,System Record (Clean Data)
TXN-129723,REF-129723,500,System Record (Clean Data)
TXN-129724,REF-129724,100,System Record (Clean Data)
TXN-129725,REF-129725,200,System Record (Clean Data)
TXN-129726,REF-129726,500,System Record (Clean Data)
TXN-129727,REF-129727,10000,System Record (Clean Data)
TXN-129728,REF-129728,100,System Record (Clean Data)
TXN-129729,REF-129729,100,System Record (Clean Data)
TXN-129730,REF-129730,1000,System Record (Clean Data)
TXN-129731,REF-129731,200,System Record (Clean Data)
TXN-129732,REF-129732,2500,System Record (Clean Data)
TXN-129733,REF-129733,100,System Record (Clean Data)
TXN-129734,REF-129734,5000,System Record (Clean Data)
TXN-129735,REF-129735,200,System Record (Clean Data)
TXN-129736,REF-129736,2500,System Record (Clean Data)
TXN-129737,REF-129737,5000,System Record (Clean Data)
TXN-129738,REF-129738,200,System Record (Clean Data)
TXN-129739,REF-129739,100,System Record (Clean Data)
TXN-129740,REF-129740,2500,System Record (Clean Data)
TXN-129741,REF-129741,5000,System Record (Clean Data)
TXN-129742,REF-129742,100,System Record (Clean Data)
TXN-129743,REF-129743,500,System Record (Clean Data)
TXN-129744,REF-129744,2500,System Record (Clean Data)
TXN-129745,REF-129745,2500,System Record (Clean Data)
TXN-129746,REF-129746,500,System Record (Clean Data)
TXN-129747,REF-129747,100,System Record (Clean Data)
TXN-129748,REF-129748,5000,System Record (Clean Data)
TXN-129749,REF-129749,100,System Record (Clean Data)
TXN-129750,REF-129750,5000,System Record (Clean Data)
TXN-129751,REF-129751,100,System Record (Clean Data)
TXN-129752,REF-129752,500,System Record (Clean Data)
TXN-129753,REF-129753,200,System Record (Clean Data)
TXN-129754,REF-129754,10000,System Record (Clean Data)
TXN-129755,REF-129755,200,System Record (Clean Data)
TXN-129756,REF-129756,5000,System Record (Clean Data)
TXN-129757,REF-129757,1000,System Record (Clean Data)
TXN-129758,REF-129758,100,System Record (Clean Data)
TXN-129759,REF-129759,500,System Record (Clean Data)
TXN-129760,REF-129760,1000,System Record (Clean Data)
TXN-129761,REF-129761,10000,System Record (Clean Data)
TXN-129762,REF-129762,10000,System Record (Clean Data)
TXN-129763,REF-129763,200,System Record (Clean Data)
TXN-129764,REF-129764,2500,System Record (Clean Data)
TXN-129765,REF-129765,500,System Record (Clean Data)
TXN-129766,REF-129766,10000,System Record (Clean Data)
TXN-129767,REF-129767,500,System Record (Clean Data)
TXN-129768,REF-129768,5000,System Record (Clean Data)
TXN-129769,REF-129769,200,System Record (Clean Data)
TXN-129770,REF-129770,200,System Record (Clean Data)
TXN-129771,REF-129771,2500,System Record (Clean Data)
TXN-129772,REF-129772,10000,System Record (Clean Data)
TXN-129773,REF-129773,100,System Record (Clean Data)
TXN-129774,REF-129774,200,System Record (Clean Data)
TXN-129775,REF-129775,5000,System Record (Clean Data)
TXN-129776,REF-129776,5000,System Record (Clean Data)
TXN-129777,REF-129777,100,System Record (Clean Data)
TXN-129778,REF-129778,5000,System Record (Clean Data)
TXN-129779,REF-129779,100,System Record (Clean Data)
TXN-129780,REF-129780,100,System Record (Clean Data)
TXN-129781,REF-129781,10000,System Record (Clean Data)
TXN-129782,REF-129782,1000,System Record (Clean Data)
TXN-129783,REF-129783,200,System Record (Clean Data)
TXN-129784,REF-129784,5000,System Record (Clean Data)
TXN-129785,REF-129785,100,System Record (Clean Data)
TXN-129786,REF-129786,100,System Record (Clean Data)
TXN-129787,REF-129787,5000,System Record (Clean Data)
TXN-129788,REF-129788,5000,System Record (Clean Data)
TXN-129789,REF-129789,5000,System Record (Clean Data)
TXN-129790,REF-129790,100,System Record (Clean Data)
TXN-129791,REF-129791,10000,System Record (Clean Data)
TXN-129792,REF-129792,500,System Record (Clean Data)
TXN-129793,REF-129793,2500,System Record (Clean Data)
TXN-129794,REF-129794,10000,System Record (Clean Data)
TXN-129795,REF-129795,100,System Record (Clean Data)
TXN-129796,REF-129796,100,System Record (Clean Data)
TXN-129797,REF-129797,1000,System Record (Clean Data)
TXN-129798,REF-129798,10000,System Record (Clean Data)
TXN-129799,REF-129799,200,System Record (Clean Data)
TXN-129800,REF-129800,10000,System Record (Clean Data)
TXN-129801,REF-129801,10000,System Record (Clean Data)
TXN-129802,REF-129802,5000,System Record (Clean Data)
TXN-129803,REF-129803,500,System Record (Clean Data)
TXN-129804,REF-129804,1000,System Record (Clean Data)
TXN-129805,REF-129805,500,System Record (Clean Data)
TXN-129806,REF-129806,500,System Record (Clean Data)
TXN-129807,REF-129807,1000,System Record (Clean Data)
TXN-129808,REF-129808,200,System Record (Clean Data)
TXN-129809,REF-129809,1000,System Record (Clean Data)
TXN-129810,REF-129810,5000,System Record (Clean Data)
TXN-129811,REF-129811,5000,System Record (Clean Data)
TXN-129812,REF-129812,200,System Record (Clean Data)
TXN-129813,REF-129813,100,System Record (Clean Data)
TXN-129814,REF-129814,500,System Record (Clean Data)
TXN-129815,REF-129815,500,System Record (Clean Data)
TXN-129816,REF-129816,1000,System Record (Clean Data)
TXN-129817,REF-129817,2500,System Record (Clean Data)
TXN-129818,REF-129818,2500,System Record (Clean Data)
TXN-129819,REF-129819,2500,System Record (Clean Data)
TXN-129820,REF-129820,5000,System Record (Clean Data)
TXN-129821,REF-129821,100,System Record (Clean Data)
TXN-129822,REF-129822,500,System Record (Clean Data)
TXN-129823,REF-129823,200,System Record (Clean Data)
TXN-129824,REF-129824,10000,System Record (Clean Data)
TXN-129825,REF-129825,5000,System Record (Clean Data)
TXN-129826,REF-129826,2500,System Record (Clean Data)
TXN-129827,REF-129827,10000,System Record (Clean Data)
TXN-129828,REF-129828,500,System Record (Clean Data)
TXN-129829,REF-129829,2500,System Record (Clean Data)
TXN-129830,REF-129830,100,System Record (Clean Data)
TXN-129831,REF-129831,1000,System Record (Clean Data)
TXN-129832,REF-129832,2500,System Record (Clean Data)
TXN-129833,REF-129833,500,System Record (Clean Data)
TXN-129834,REF-129834,10000,System Record (Clean Data)
TXN-129835,REF-129835,10000,System Record (Clean Data)
TXN-129836,REF-129836,2500,System Record (Clean Data)
TXN-129837,REF-129837,10000,System Record (Clean Data)
TXN-129838,REF-129838,1000,System Record (Clean Data)
TXN-129839,REF-129839,100,System Record (Clean Data)
TXN-129840,REF-129840,5000,System Record (Clean Data)
TXN-129841,REF-129841,5000,System Record (Clean Data)
TXN-129842,REF-129842,5000,System Record (Clean Data)
TXN-129843,REF-129843,200,System Record (Clean Data)
TXN-129844,REF-129844,5000,System Record (Clean Data)
TXN-129845,REF-129845,2500,System Record (Clean Data)
TXN-129846,REF-129846,2500,System Record (Clean Data)
TXN-129847,REF-129847,10000,System Record (Clean Data)
TXN-129848,REF-129848,10000,System Record (Clean Data)
TXN-129849,REF-129849,100,System Record (Clean Data)
TXN-129850,REF-129850,1000,System Record (Clean Data)
TXN-129851,REF-129851,5000,System Record (Clean Data)
TXN-129852,REF-129852,500,System Record (Clean Data)
TXN-129853,REF-129853,1000,System Record (Clean Data)
TXN-129854,REF-129854,100,System Record (Clean Data)
TXN-129855,REF-129855,500,System Record (Clean Data)
TXN-129856,REF-129856,100,System Record (Clean Data)
TXN-129857,REF-129857,5000,System Record (Clean Data)
TXN-129858,REF-129858,1000,System Record (Clean Data)
TXN-129859,REF-129859,2500,System Record (Clean Data)
TXN-129860,REF-129860,5000,System Record (Clean Data)
TXN-129861,REF-129861,5000,System Record (Clean Data)
TXN-129862,REF-129862,10000,System Record (Clean Data)
TXN-129863,REF-129863,2500,System Record (Clean Data)
TXN-129864,REF-129864,2500,System Record (Clean Data)
TXN-129865,REF-129865,1000,System Record (Clean Data)
TXN-129866,REF-129866,5000,System Record (Clean Data)
TXN-129867,REF-129867,500,System Record (Clean Data)
TXN-129868,REF-129868,200,System Record (Clean Data)
TXN-129869,REF-129869,2500,System Record (Clean Data)
TXN-129870,REF-129870,1000,System Record (Clean Data)
TXN-129871,REF-129871,1000,System Record (Clean Data)
TXN-129872,REF-129872,200,System Record (Clean Data)
TXN-129873,REF-129873,100,System Record (Clean Data)
TXN-129874,REF-129874,2500,System Record (Clean Data)
TXN-129875,REF-129875,100,System Record (Clean Data)
TXN-129876,REF-129876,10000,System Record (Clean Data)
TXN-129877,REF-129877,10000,System Record (Clean Data)
TXN-129878,REF-129878,200,System Record (Clean Data)
TXN-129879,REF-129879,500,System Record (Clean Data)
TXN-129880,REF-129880,2500,System Record (Clean Data)
TXN-129881,REF-129881,100,System Record (Clean Data)
TXN-129882,REF-129882,1000,System Record (Clean Data)
TXN-129883,REF-129883,2500,System Record (Clean Data)
TXN-129884,REF-129884,100,System Record (Clean Data)
TXN-129885,REF-129885,5000,System Record (Clean Data)
TXN-129886,REF-129886,5000,System Record (Clean Data)
TXN-129887,REF-129887,200,System Record (Clean Data)
TXN-129888,REF-129888,1000,System Record (Clean Data)
TXN-129889,REF-129889,100,System Record (Clean Data)
TXN-129890,REF-129890,10000,System Record (Clean Data)
TXN-129891,REF-129891,200,System Record (Clean Data)
TXN-129892,REF-129892,10000,System Record (Clean Data)
TXN-129893,REF-129893,100,System Record (Clean Data)
TXN-129894,REF-129894,2500,System Record (Clean Data)
TXN-129895,REF-129895,2500,System Record (Clean Data)
TXN-129896,REF-129896,5000,System Record (Clean Data)
TXN-129897,REF-129897,2500,System Record (Clean Data)
TXN-129898,REF-129898,100,System Record (Clean Data)
TXN-129899,REF-129899,100,System Record (Clean Data)
TXN-129900,REF-129900,10000,System Record (Clean Data)
TXN-129901,REF-129901,200,System Record (Clean Data)
TXN-129902,REF-129902,2500,System Record (Clean Data)
